name,x,y,z
Met,46.765509,39.129574,1
Met,47.961082,36.916484,1
Met,46.125980,37.588034,1
Met,47.148601,36.934801,1
Met,47.338816,37.138097,1
Met,48.023388,38.267368,1
Met,45.494388,37.430811,1
Met,48.524508,37.319081,1
Met,45.601594,39.604060,1
Il6,46.543727,40.153139,1
Il6,47.491283,39.772271,1
Il6ra,48.576135,37.665938,1
Il6ra,46.171051,38.570364,1
Il6ra,46.342918,39.007493,1
Il6ra,48.730841,39.368022,1
Il6ra,46.344460,38.586106,1
Il6ra,46.840543,38.006814,1
Il6ra,46.174709,39.150536,1
Il6ra,47.722113,39.840596,1
Il6ra,46.685718,37.147702,1
Il6ra,47.801862,36.780218,1
Il6ra,47.661784,36.675680,1
Il6ra,48.644737,37.746240,1
Il6ra,46.730044,39.378766,1
Il6ra,46.685247,36.687179,1
Il6ra,47.686186,37.078610,1
Il6ra,47.786143,37.041319,1
Il6ra,46.732256,38.171677,1
Il6ra,46.590977,38.645844,1
Efnb1,48.217956,39.380160,1
Efnb1,48.829700,39.129069,1
Efnb1,45.323886,39.079770,1
Efnb1,48.087372,40.064919,1
Efnb1,45.438346,38.763688,1
Ephb2,46.059455,37.342637,1
Ephb2,45.324913,37.868957,1
Ephb2,47.350854,37.489155,1
Ephb2,48.033123,37.979246,1
Ephb2,46.796657,39.686226,1
Ephb2,46.229137,39.449431,1
Ephb2,47.810069,37.275896,1
Ephb2,47.538581,38.433159,1
Ephb2,46.477329,38.135959,1
Ephb2,45.730214,38.877475,1
Ephb2,46.210639,36.947502,1
Ephb2,47.024111,39.453118,1
Ephb2,46.074198,39.041791,1
Ephb2,46.300277,37.231736,1
Ephb2,47.901257,36.754811,1
Ephb2,45.545167,39.910528,1
Spp1,47.091194,37.772762,1
Spp1,47.688112,37.332595,1
Spp1,46.520425,36.890549,1
Spp1,48.305782,37.378171,1
Spp1,47.481581,37.516842,1
Spp1,48.600870,38.272936,1
Spp1,47.238504,36.673730,1
Spp1,47.804067,39.387666,1
Spp1,47.968895,36.864260,1
Spp1,47.011166,37.130056,1
Cd44,46.946179,40.038910,1
Cd44,45.414906,39.713723,1
Cd44,45.785653,38.026467,1
Cd44,44.975440,38.572038,1
Cd44,46.213558,37.912300,1
Cd44,45.557351,38.552433,1
Cd44,46.304763,40.187469,1
Cd44,46.791662,39.982767,1
Cd44,45.650570,39.060321,1
Cd44,45.408619,37.862615,1
Ccl2,47.642398,39.414591,1
Ccl2,47.236029,36.619480,1
Ccl2,47.490359,38.706924,1
Ccl2,47.678185,38.234562,1
Ccl2,48.807052,38.310954,1
Ccl2,47.433295,39.004695,1
Ccl2,47.981280,38.405956,1
Ccl2,45.989256,38.313346,1
Ccl2,45.440862,37.441981,1
Ccl2,46.712210,38.183974,1
Ccl2,45.578872,37.614376,1
Ccl2,47.500229,40.258745,1
Ccl2,46.816674,38.409762,1
Ccl2,48.259934,38.134674,1
Ccl2,47.023176,39.151471,1
Ccr2,46.155140,39.360404,1
Ccr2,46.414685,40.297137,1
Ccr2,46.501641,37.959450,1
Ccr2,46.502484,36.869099,1
Ccr2,44.918629,38.369910,1
Ccr2,46.853132,39.037970,1
Ccr2,48.098673,38.762101,1
Ccr2,46.383159,38.560618,1
Ccr2,45.174331,37.771193,1
Ccr2,47.444667,36.943916,1
Ccr2,46.033835,37.063399,1
Ccr2,45.657696,38.600421,1
Ccr2,46.731098,39.159754,1
Ccr2,45.653239,38.016457,1
Ccr2,47.735886,39.274817,1
Ccr2,47.196792,37.544587,1
Ccr2,46.221158,38.923693,1
Bmp4,47.817302,40.115056,1
Bmp4,47.956753,38.998444,1
Bmp4,48.361022,38.383268,1
Bmp4,45.667338,37.537180,1
Bmp4,47.370397,39.728646,1
Bmpr2,46.157303,39.128474,1
Bmpr2,47.117273,40.143789,1
Bmpr2,47.528933,39.017383,1
Bmpr2,45.725322,37.942177,1
Bmpr2,46.699856,38.335363,1
Bmpr2,46.428283,36.738029,1
Bmpr2,45.097908,38.269002,1
Fgf2,46.491315,38.892714,1
Fgf2,45.972548,39.506253,1
Fgf2,47.744214,37.665867,1
Fgf2,46.188098,40.326067,1
Fgfr1,46.946680,40.196689,1
Fgfr1,46.030339,40.325890,1
Fgfr1,47.602757,40.173811,1
Fgfr1,45.027556,37.925453,1
Fgfr1,48.782247,38.484908,1
Fgfr1,48.074590,39.403033,1
Fgfr1,47.956954,37.255358,1
Fgfr1,48.284975,37.289455,1
Egf,46.607653,39.388837,1
Egf,46.203449,40.089042,1
Egf,46.530299,38.604081,1
Egf,46.936172,38.120071,1
Egf,45.782749,39.305318,1
Egf,46.192029,38.538571,1
Egf,46.930417,36.663445,1
Egf,46.313652,36.659516,1
Egf,46.917926,39.374307,1
Egf,48.545076,39.267856,1
Egf,47.998617,40.244060,1
Egf,45.457883,37.487750,1
Egf,45.344725,39.254289,1
Egfr,45.544867,39.074948,1
Egfr,47.104388,37.563372,1
Egfr,48.254935,37.401399,1
Egfr,46.934903,37.552624,1
Egfr,47.423749,38.850066,1
Egfr,46.477878,37.919460,1
Egfr,48.966886,38.542903,1
Egfr,48.673481,38.871422,1
Jag1,46.875683,39.747644,1
Jag1,47.070360,40.418443,1
Jag1,47.280345,38.297947,1
Jag1,46.784174,39.915829,1
Jag1,46.355272,38.470138,1
Jag1,47.911676,36.816669,1
Jag1,45.400835,39.641241,1
Jag1,46.252516,37.141584,1
Jag1,47.549522,37.273443,1
Jag1,45.929910,38.235720,1
Jag1,46.764163,37.758263,1
Dll4,47.017675,39.972377,1
Dll4,46.202470,39.215392,1
Dll4,47.636021,40.330322,1
Dll4,45.896694,37.872391,1
Dll4,48.011203,37.017647,1
Dll4,48.141186,39.544215,1
Dll4,46.440368,39.970017,1
Dll4,46.918882,38.367786,1
Dll4,45.853109,38.458812,1
Dll4,46.292500,38.408986,1
Dll4,47.579432,37.175352,1
Dll4,47.392400,40.298563,1
Dll4,48.491228,38.924415,1
Dll4,46.548387,38.548596,1
Dll4,46.957710,39.122648,1
Dll4,46.766400,36.840949,1
Dll4,47.530410,38.913690,1
Dll4,47.627687,37.925210,1
Dll4,46.395511,40.153883,1
Dll4,48.809318,39.296392,1
Notch1,48.826540,38.825343,1
Notch1,46.446877,39.162238,1
Notch1,45.504287,39.960717,1
Notch1,46.465641,38.462713,1
Notch1,47.681791,38.274109,1
Notch1,47.368157,38.700353,1
Apoe,47.326803,37.841480,1
Apoe,47.816512,40.350495,1
Apoe,46.119656,37.846295,1
Apoe,46.091160,38.030526,1
Apoe,45.771231,38.595848,1
Apoe,45.674884,37.309014,1
Apoe,46.505334,39.186717,1
Apoe,45.855763,39.958822,1
Apoe,47.376289,36.784758,1
Apoe,48.795234,38.256847,1
Apoe,48.548565,38.234624,1
Apoe,47.163582,40.138863,1
Lrp1,47.149490,39.120217,1
Lrp1,46.565231,39.724536,1
Lrp1,46.641020,37.358510,1
Lrp1,48.919856,38.591956,1
Lrp1,46.159929,38.051671,1
Lrp1,46.946272,39.275536,1
Lrp1,47.775735,38.008030,1
Lrp1,47.938427,38.169015,1
Lrp1,47.020501,38.353430,1
Lrp1,45.717531,38.683823,1
Lrp1,45.921502,40.313908,1
Lrp1,46.767878,37.533366,1
Lrp1,46.967980,37.815079,1
Lrp1,48.153239,37.952192,1
Lrp1,47.346791,39.550603,1
Lrp1,48.066989,40.190211,1
Lrp1,46.690033,39.280843,1
Thbs1,47.321245,37.679152,1
Thbs1,48.348241,39.488014,1
Thbs1,48.825529,38.640139,1
Cd47,46.015968,38.162017,1
Cd47,45.920637,38.726601,1
Cd47,45.439186,38.235309,1
Cd47,47.146786,37.166136,1
Cd47,47.079778,38.027753,1
Cd47,47.734176,38.134174,1
Cd47,47.703052,37.319106,1
Cd47,47.929897,39.305274,1
Tgfb1,8.787036,46.494383,1
Tgfb1,6.969194,46.175172,1
Tgfb1,6.360832,46.883999,1
Tgfb1,6.568093,46.573648,1
Tgfb1,7.989112,45.911312,1
Tgfb1,5.949828,48.470829,1
Tgfbr1,6.822684,48.105328,1
Tgfbr1,7.281596,48.442879,1
Tgfbr1,7.426844,49.038547,1
Tgfbr1,7.095622,46.038870,1
Tgfbr1,9.079478,47.252020,1
Tgfbr1,8.351246,48.108426,1
Tgfbr1,7.977186,46.883599,1
Tgfbr1,5.768970,48.753584,1
Tgfbr1,7.483549,45.584886,1
Tgfbr1,7.789568,46.825315,1
Tgfbr1,6.618574,45.684066,1
Tgfbr1,7.245764,47.812471,1
Tgfbr1,7.938533,48.959036,1
Tgfbr1,6.531832,45.611193,1
Tgfbr1,6.535499,48.847239,1
Tgfbr2,9.103973,47.723985,1
Tgfbr2,5.542883,46.812735,1
Wnt5a,7.062433,47.961259,1
Wnt5a,8.862001,48.096702,1
Wnt5a,8.240416,48.889715,1
Fzd1,7.042112,48.872557,1
Fzd1,7.150299,47.847124,1
Fzd1,6.006551,47.077316,1
Fzd1,5.750026,48.017041,1
Fzd1,6.595139,48.790526,1
Ror2,6.854006,46.893403,1
Ror2,6.828689,47.886114,1
Ror2,7.639422,47.417528,1
Ror2,6.694693,47.077505,1
Ror2,8.373354,46.107019,1
Ror2,8.706500,47.482118,1
Cxcl12,7.848138,47.440514,1
Cxcl12,8.541810,47.297244,1
Cxcl12,9.014056,47.713648,1
Cxcl12,8.478764,46.657489,1
Cxcl12,6.697860,45.686581,1
Cxcl12,7.047825,45.987979,1
Cxcr4,7.910085,46.128157,1
Cxcr4,7.176349,47.525884,1
Cxcr4,6.819060,47.846873,1
Vegfa,8.455970,47.931821,1
Vegfa,7.797665,47.170956,1
Kdr,6.911217,49.212172,1
Kdr,5.752959,48.412469,1
Kdr,5.673950,46.986258,1
Kdr,7.817248,48.411519,1
Kdr,6.946319,47.169479,1
Kdr,7.657139,48.556892,1
Kdr,6.528063,46.118366,1
Kdr,6.848850,45.713682,1
Kdr,9.060147,47.768469,1
Kdr,7.655433,46.461074,1
Kdr,6.071322,47.506208,1
Kdr,8.221796,46.707944,1
Kdr,5.656614,48.566343,1
Kdr,6.580955,46.955497,1
Kdr,5.922839,46.120281,1
Kdr,6.417432,48.642625,1
Flt1,6.178440,46.368558,1
Flt1,8.617716,47.389789,1
Pdgfb,6.069959,45.991369,1
Pdgfb,7.459938,47.716998,1
Pdgfb,8.882641,47.106602,1
Pdgfb,6.974270,47.564026,1
Pdgfb,7.283723,47.569709,1
Pdgfb,5.990279,48.306247,1
Pdgfb,8.042233,48.761030,1
Pdgfb,9.106060,46.829319,1
Pdgfb,7.853690,46.234948,1
Pdgfb,5.818153,46.978333,1
Pdgfrb,8.223924,48.941731,1
Pdgfrb,6.460872,45.960822,1
Pdgfrb,7.330092,48.172194,1
Pdgfrb,7.779691,46.787040,1
Pdgfrb,8.609114,48.109405,1
Pdgfrb,6.986922,46.729584,1
Pdgfrb,7.662929,49.121010,1
Pdgfrb,8.440355,46.802482,1
Pdgfrb,7.480937,46.298890,1
Pdgfrb,6.748596,45.958749,1
Pdgfrb,8.164593,45.919320,1
Hgf,7.018299,48.158420,1
Hgf,7.313263,47.056644,1
Hgf,6.584872,46.144141,1
Hgf,8.671610,48.159171,1
Hgf,5.327040,47.598270,1
Hgf,7.208835,47.491008,1
Hgf,7.897528,48.162163,1
Hgf,6.485054,46.406543,1
Hgf,8.653493,48.747459,1
Hgf,8.117213,48.152338,1
Hgf,8.345991,46.258890,1
Hgf,6.341602,49.193807,1
Met,7.002651,47.396424,1
Met,9.136201,47.473312,1
Met,6.830726,49.177827,1
Met,7.927226,47.606325,1
Met,8.432393,45.824905,1
Met,7.965104,47.661942,1
Met,6.935790,45.953355,1
Il6,6.446447,47.892407,1
Il6,7.971266,47.116678,1
Il6,7.074292,48.539306,1
Il6,8.134152,48.525599,1
Il6,6.331665,48.716365,1
Il6,6.720391,47.904893,1
Il6,8.185202,46.365793,1
Il6ra,7.071615,47.629499,1
Il6ra,5.728688,46.370115,1
Il6ra,6.133929,45.951187,1
Il6ra,8.300040,49.039544,1
Il6ra,7.434257,48.407350,1
Il6ra,7.039283,47.386441,1
Efnb1,6.350643,47.712888,1
Efnb1,7.173198,45.644579,1
Efnb1,6.207016,46.528286,1
Efnb1,6.507108,49.100027,1
Efnb1,5.766381,47.334449,1
Efnb1,7.896076,48.013089,1
Efnb1,6.106854,48.691618,1
Efnb1,8.314801,45.739851,1
Efnb1,5.966718,47.994666,1
Efnb1,7.299004,46.262034,1
Ephb2,5.580320,46.980349,1
Ephb2,7.275903,48.458609,1
Ephb2,6.236803,48.600129,1
Ephb2,7.066469,48.309002,1
Spp1,8.253481,48.860146,1
Spp1,8.628642,46.139653,1
Spp1,7.508654,46.725770,1
Spp1,8.346856,48.217687,1
Spp1,5.475565,47.166268,1
Spp1,7.513523,49.312715,1
Spp1,6.621086,48.821304,1
Spp1,8.142194,46.299947,1
Spp1,7.222970,45.655106,1
Spp1,7.635306,45.640984,1
Spp1,6.236492,48.157145,1
Spp1,7.689797,45.950091,1
Spp1,6.176335,46.588152,1
Cd44,7.591543,48.696614,1
Cd44,8.250489,47.191778,1
Cd44,7.083620,48.119052,1
Cd44,6.109771,47.525297,1
Cd44,6.899091,46.714384,1
Ccl2,7.192471,47.898472,1
Ccl2,8.939863,47.865840,1
Ccl2,8.645288,46.416336,1
Ccl2,7.576398,46.953524,1
Ccl2,8.286757,46.576564,1
Ccl2,7.368718,45.828150,1
Ccl2,6.575546,48.236602,1
Ccl2,8.137437,48.272150,1
Ccr2,5.188503,47.471650,1
Ccr2,8.688885,47.756868,1
Ccr2,6.883023,47.350013,1
Ccr2,6.554904,48.546424,1
Ccr2,6.211555,47.432703,1
Ccr2,8.250763,47.629798,1
Ccr2,8.118760,45.847534,1
Bmp4,7.866465,48.865895,1
Bmp4,7.925206,47.012050,1
Bmp4,7.390989,47.614440,1
Bmp4,8.035125,49.002985,1
Bmp4,7.763382,46.035171,1
Bmpr2,6.277262,48.962961,1
Bmpr2,7.439070,48.106334,1
Bmpr2,8.757886,48.385564,1
Bmpr2,6.835275,45.844705,1
Fgf2,7.076372,46.642450,1
Fgf2,5.822536,48.601190,1
Fgf2,8.433799,46.677146,1
Fgfr1,8.618485,48.780130,1
Fgfr1,6.285107,48.094681,1
Fgfr1,7.349011,47.552601,1
Egf,5.930656,46.442098,1
Egf,7.264142,48.204274,1
Egf,5.875623,47.165012,1
Egf,6.872817,48.285546,1
Egf,8.450610,45.852955,1
Egf,6.147794,48.723527,1
Egf,7.403455,47.150487,1
Egf,8.376024,46.620713,1
Egf,5.797314,46.881147,1
Egf,7.263145,49.177149,1
Egf,7.114984,46.778183,1
Egf,5.365164,46.640376,1
Egf,8.283137,46.244155,1
Egf,7.559990,48.523280,1
Egfr,8.253902,48.877239,1
Egfr,7.528304,45.507200,1
Egfr,9.007256,48.164935,1
Egfr,8.801264,47.051376,1
Egfr,8.166087,46.495541,1
Jag1,6.877056,48.126989,1
Jag1,7.588641,47.479032,1
Jag1,6.764612,46.307145,1
Dll4,7.820075,47.622444,1
Dll4,6.193752,45.716400,1
Dll4,5.696692,48.368279,1
Dll4,8.855673,47.117619,1
Dll4,6.917229,45.839814,1
Dll4,8.275917,47.243510,1
Dll4,7.451033,46.127925,1
Dll4,8.153614,48.832522,1
Dll4,8.079480,45.754229,1
Dll4,8.716997,46.578322,1
Notch1,5.262072,47.060767,1
Notch1,7.324753,47.939674,1
Notch1,5.786942,48.037739,1
Notch1,6.409575,45.752193,1
Notch1,8.962225,47.699472,1
Notch1,5.594417,46.240801,1
Notch1,6.271171,48.689649,1
Notch1,7.334222,45.958249,1
Notch1,7.434508,47.770826,1
Apoe,8.267693,48.310355,1
Apoe,6.211487,46.227959,1
Apoe,7.092185,47.010725,1
Apoe,8.334824,48.725394,1
Apoe,7.512575,45.742210,1
Apoe,7.127260,45.421691,1
Apoe,8.702520,46.842544,1
Apoe,7.083061,47.614559,1
Apoe,6.288392,46.424413,1
Lrp1,7.747258,48.143226,1
Lrp1,7.661611,47.196427,1
Lrp1,7.630202,45.537663,1
Lrp1,6.995588,46.935833,1
Lrp1,8.106179,46.056271,1
Lrp1,6.913877,48.972770,1
Lrp1,8.292022,48.679296,1
Lrp1,8.376718,46.564965,1
Lrp1,8.457124,47.002563,1
Lrp1,8.292164,46.015671,1
Lrp1,8.818586,48.412521,1
Thbs1,8.193756,46.760673,1
Thbs1,7.441317,46.478475,1
Thbs1,8.085686,47.571988,1
Thbs1,6.702410,47.446292,1
Cd47,8.236000,49.055482,1
Cd47,5.358222,47.468366,1
Cd47,7.345311,47.974762,1
Cd47,7.410924,46.230033,1
Cd47,5.241636,47.898938,1
Cd47,6.621639,48.663702,1
Tgfb1,15.030004,46.177121,1
Tgfb1,15.151637,45.250621,1
Tgfb1,16.088737,47.904330,1
Tgfb1,13.793816,47.073406,1
Tgfb1,17.177440,45.935760,1
Tgfb1,13.896447,48.071606,1
Tgfbr1,15.542960,46.309426,1
Tgfbr1,16.194101,47.322224,1
Tgfbr1,16.740845,47.400764,1
Tgfbr1,14.314919,48.429480,1
Tgfbr1,14.482478,46.822768,1
Tgfbr1,16.958286,46.374868,1
Tgfbr1,15.997083,46.924250,1
Tgfbr1,14.772382,45.314470,1
Tgfbr1,14.052820,45.268962,1
Tgfbr2,14.623330,44.852818,1
Tgfbr2,15.371721,44.902024,1
Tgfbr2,16.436333,47.766894,1
Tgfbr2,14.017855,47.296248,1
Tgfbr2,14.147752,47.718525,1
Wnt5a,14.207281,47.653009,1
Wnt5a,13.849918,47.899941,1
Wnt5a,14.173428,47.959586,1
Wnt5a,14.450136,45.785511,1
Wnt5a,16.181345,44.730443,1
Wnt5a,15.589308,44.578312,1
Wnt5a,13.571102,47.450785,1
Fzd1,16.781713,45.345858,1
Fzd1,16.383742,45.084543,1
Fzd1,13.868848,46.532284,1
Fzd1,13.938474,47.516111,1
Ror2,14.620146,48.293544,1
Ror2,14.183046,46.614179,1
Ror2,16.102337,47.517669,1
Ror2,14.625220,45.652643,1
Ror2,16.652793,46.908864,1
Ror2,14.761699,47.424988,1
Ror2,15.046486,48.402580,1
Ror2,15.403226,44.563094,1
Ror2,16.331751,47.461181,1
Ror2,16.933473,47.433805,1
Ror2,16.415517,46.754522,1
Ror2,14.358871,45.989832,1
Ror2,13.808549,46.184409,1
Cxcl12,16.162431,45.519367,1
Cxcl12,15.169084,48.197720,1
Cxcl12,15.848520,46.840463,1
Cxcl12,14.499025,46.949980,1
Cxcl12,17.211769,46.734822,1
Cxcl12,15.784121,45.903237,1
Cxcl12,13.501217,45.826605,1
Cxcl12,15.237533,48.469057,1
Cxcl12,16.534620,48.411300,1
Cxcr4,16.612376,46.658148,1
Cxcr4,17.183140,46.396798,1
Vegfa,15.903663,48.501534,1
Vegfa,16.648421,45.763784,1
Vegfa,16.057291,47.557627,1
Kdr,16.255782,46.354918,1
Kdr,15.143157,47.409285,1
Kdr,16.668615,47.605891,1
Kdr,15.086515,46.932486,1
Kdr,15.706062,46.982953,1
Kdr,16.344280,46.793907,1
Kdr,15.441949,46.395500,1
Kdr,14.913297,48.167716,1
Kdr,15.382724,44.897011,1
Kdr,16.571190,46.573466,1
Kdr,15.870056,46.655352,1
Kdr,17.178643,47.868579,1
Kdr,13.723886,45.841013,1
Kdr,17.407105,46.471184,1
Kdr,13.780028,47.751729,1
Kdr,14.792527,46.946669,1
Flt1,13.500259,46.045972,1
Flt1,15.743993,45.332051,1
Flt1,16.343643,45.503890,1
Flt1,14.959467,45.524397,1
Flt1,15.859591,47.779914,1
Flt1,16.957082,45.153305,1
Flt1,15.376423,47.520613,1
Pdgfb,17.125592,47.456324,1
Pdgfb,13.883416,46.376088,1
Pdgfb,16.036302,46.825475,1
Pdgfb,16.847142,45.825620,1
Pdgfb,15.639447,47.610115,1
Pdgfb,15.483131,47.193667,1
Pdgfb,17.177551,47.212717,1
Pdgfb,15.337926,47.974996,1
Pdgfrb,14.276565,46.373788,1
Pdgfrb,13.482544,46.919101,1
Pdgfrb,15.522762,48.554464,1
Pdgfrb,15.371438,47.575358,1
Pdgfrb,17.038815,47.434173,1
Pdgfrb,13.858460,47.643671,1
Pdgfrb,16.568059,47.883833,1
Pdgfrb,16.482162,46.739211,1
Pdgfrb,15.061835,46.333415,1
Pdgfrb,14.304173,47.771409,1
Pdgfrb,15.200354,44.877738,1
Hgf,15.802066,47.124993,1
Hgf,14.704541,47.390099,1
Hgf,15.023600,47.829734,1
Hgf,14.223607,47.581419,1
Hgf,16.616810,46.723139,1
Hgf,15.358683,47.689325,1
Hgf,15.709691,45.615177,1
Hgf,16.601839,48.257518,1
Hgf,14.772588,47.270047,1
Hgf,15.465455,44.922778,1
Hgf,17.337249,45.980375,1
Hgf,15.158413,45.849551,1
Hgf,14.719938,46.732671,1
Hgf,13.504068,46.030099,1
Hgf,17.451724,46.703024,1
Hgf,14.646503,46.451768,1
Hgf,16.418673,45.423054,1
Hgf,14.021164,47.138300,1
Hgf,15.883559,47.228396,1
Hgf,14.394579,44.951680,1
Hgf,14.782331,44.813727,1
Hgf,15.666847,46.338328,1
Hgf,15.698809,44.793620,1
Met,14.648381,47.761836,1
Met,15.392173,44.533410,1
Met,16.918930,46.542577,1
Met,15.811106,45.241005,1
Met,16.599129,45.369871,1
Met,17.419329,45.827746,1
Il6,14.431390,48.506856,1
Il6,15.083836,45.679614,1
Il6ra,17.219023,46.689537,1
Il6ra,15.629793,47.667409,1
Il6ra,15.096535,46.534008,1
Il6ra,13.799552,47.613329,1
Efnb1,17.115502,46.942680,1
Efnb1,16.532876,48.319976,1
Efnb1,13.963264,47.876045,1
Efnb1,15.124467,44.679942,1
Efnb1,13.970814,46.497458,1
Efnb1,16.970563,47.018788,1
Ephb2,13.804157,46.425951,1
Ephb2,16.519819,47.806495,1
Spp1,13.871004,47.124844,1
Spp1,14.767718,45.567959,1
Spp1,14.109592,46.620787,1
Spp1,15.637614,44.757038,1
Spp1,15.162137,47.704232,1
Spp1,14.633984,44.962480,1
Spp1,16.846092,46.750289,1
Spp1,14.788478,48.404085,1
Spp1,16.621300,48.133843,1
Spp1,14.415771,44.989307,1
Spp1,16.924664,46.564615,1
Spp1,14.889599,44.944692,1
Spp1,16.313446,45.380525,1
Spp1,17.101441,47.978707,1
Spp1,17.416309,47.387791,1
Spp1,15.401832,48.153715,1
Spp1,17.126275,46.118765,1
Cd44,14.404520,46.030329,1
Cd44,15.350445,47.028203,1
Cd44,14.252089,45.931552,1
Cd44,15.665251,47.962281,1
Cd44,17.286568,45.941285,1
Cd44,13.536014,47.550745,1
Ccl2,14.225283,46.952689,1
Ccl2,13.929291,47.948822,1
Ccl2,15.340199,47.655775,1
Ccl2,17.227389,46.205726,1
Ccl2,15.611304,44.823332,1
Ccl2,15.188190,46.066015,1
Ccl2,15.476949,45.589157,1
Ccl2,16.879089,48.221126,1
Ccl2,15.826569,46.721189,1
Ccl2,14.730557,48.480854,1
Ccl2,16.180925,46.553364,1
Ccl2,14.002366,47.773274,1
Ccl2,14.822322,45.837224,1
Ccr2,14.665873,48.102570,1
Ccr2,17.267140,47.065521,1
Ccr2,15.143186,48.575080,1
Ccr2,14.757375,45.085244,1
Ccr2,15.516074,46.072746,1
Ccr2,15.355676,48.195432,1
Ccr2,15.786644,44.714603,1
Ccr2,14.047506,47.939669,1
Ccr2,15.566233,47.257838,1
Bmp4,15.495899,48.685250,1
Bmp4,14.026168,46.250003,1
Bmp4,15.443320,46.440501,1
Bmpr2,15.948808,47.111369,1
Bmpr2,16.490863,47.650932,1
Bmpr2,15.089405,48.514020,1
Bmpr2,16.542981,44.913207,1
Bmpr2,15.956063,48.084080,1
Fgf2,16.450330,46.970261,1
Fgf2,14.411022,45.736070,1
Fgf2,14.739690,44.831756,1
Fgf2,17.379366,47.411460,1
Fgf2,17.494777,47.212411,1
Fgf2,15.163812,46.316636,1
Fgfr1,14.600107,47.327862,1
Fgfr1,15.757174,45.687254,1
Fgfr1,16.002568,45.595083,1
Fgfr1,16.560902,46.579251,1
Fgfr1,14.692735,44.900903,1
Fgfr1,15.575338,47.230116,1
Fgfr1,13.784378,46.098553,1
Fgfr1,15.910130,45.637212,1
Fgfr1,16.873381,45.184602,1
Egf,15.486273,46.471864,1
Egf,17.274189,47.766977,1
Egf,15.281980,44.971841,1
Egf,15.798631,46.407870,1
Egf,15.532428,44.927879,1
Egf,16.542977,45.117968,1
Egf,14.885605,46.708805,1
Egf,17.025017,45.648601,1
Egf,14.138548,48.318343,1
Egf,14.965051,47.861055,1
Egf,17.176859,46.378242,1
Egf,16.912986,45.269349,1
Egf,14.377052,46.404344,1
Egfr,16.322345,45.416155,1
Egfr,14.006843,46.036464,1
Egfr,15.909128,46.682542,1
Egfr,14.034660,45.383078,1
Egfr,14.553644,46.903637,1
Egfr,13.892425,47.691813,1
Jag1,16.693414,47.663740,1
Jag1,15.044761,45.338690,1
Jag1,13.836816,45.461577,1
Jag1,15.634146,47.419016,1
Jag1,17.141814,47.334349,1
Jag1,16.892192,45.616171,1
Jag1,17.230803,46.389921,1
Jag1,15.193557,47.703842,1
Jag1,14.574008,45.133668,1
Jag1,13.918563,46.423785,1
Jag1,14.357725,47.287177,1
Jag1,14.222309,45.276459,1
Jag1,15.912238,45.562249,1
Dll4,16.188777,45.738492,1
Dll4,14.803852,48.460477,1
Dll4,17.477393,46.260440,1
Dll4,16.331644,47.392539,1
Dll4,15.571539,44.740001,1
Dll4,15.181247,46.647720,1
Notch1,15.075213,46.650610,1
Notch1,15.112890,48.353247,1
Notch1,16.648487,48.004972,1
Notch1,14.439615,45.687269,1
Apoe,14.033298,48.125657,1
Apoe,13.549046,45.994382,1
Apoe,14.047655,47.516461,1
Apoe,16.174623,46.443209,1
Apoe,15.288192,48.694297,1
Apoe,14.468968,47.179567,1
Apoe,16.135366,46.643569,1
Apoe,14.002473,45.431711,1
Apoe,15.777283,45.272278,1
Lrp1,17.337673,47.189416,1
Lrp1,15.791010,45.670516,1
Lrp1,14.628279,47.943989,1
Lrp1,16.911135,47.927232,1
Lrp1,16.499298,46.097261,1
Lrp1,17.150845,45.776452,1
Lrp1,15.160164,44.571744,1
Lrp1,14.528028,48.478891,1
Lrp1,16.656186,47.511340,1
Lrp1,14.743097,46.414601,1
Lrp1,15.335391,45.186640,1
Lrp1,13.886081,47.104257,1
Lrp1,16.085612,47.370712,1
Lrp1,16.331876,48.545221,1
Lrp1,15.678003,45.116993,1
Lrp1,14.524239,45.203591,1
Lrp1,15.403579,47.281953,1
Lrp1,14.421019,46.284149,1
Lrp1,16.179337,45.913860,1
Lrp1,14.209940,46.042855,1
Thbs1,15.359427,44.573504,1
Cd47,15.069973,46.892364,1
Cd47,15.046626,46.002843,1
Cd47,16.828950,47.715931,1
Cd47,16.064616,47.116603,1
Tgfb1,22.134400,46.703558,1
Tgfb1,24.062198,45.766005,1
Tgfb1,22.027584,47.132934,1
Tgfb1,23.747679,45.313897,1
Tgfb1,22.290496,45.212382,1
Tgfb1,23.051390,46.836663,1
Tgfb1,22.871891,45.405641,1
Tgfbr1,22.689342,47.487564,1
Tgfbr1,23.723087,46.999843,1
Tgfbr1,21.667512,46.811820,1
Tgfbr1,23.395231,45.251003,1
Tgfbr1,22.681085,47.941636,1
Tgfbr1,22.406454,45.032052,1
Tgfbr1,23.801254,46.450106,1
Tgfbr1,22.800152,47.835918,1
Tgfbr1,23.918387,45.835109,1
Tgfbr1,22.879889,44.616777,1
Tgfbr1,24.134757,45.414302,1
Tgfbr1,23.157470,48.005289,1
Tgfbr1,23.104228,47.142425,1
Tgfbr1,23.614276,47.512094,1
Tgfbr1,24.314157,47.098395,1
Tgfbr1,24.450740,45.810752,1
Tgfbr1,24.922129,45.883689,1
Tgfbr1,23.621887,44.902169,1
Tgfbr1,24.232892,45.341478,1
